Type	Symbol	Name	ID	URL	Locus type	status
gene	MIR1205	microRNA 1205	HGNC:35271	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:35271	RNA, micro	Approved
gene	MIR1206	microRNA 1206	HGNC:35272	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:35272	RNA, micro	Approved
gene	MIR1207	microRNA 1207	HGNC:35273	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:35273	RNA, micro	Approved
gene	MIR1208	microRNA 1208	HGNC:35274	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:35274	RNA, micro	Approved
gene	MIR1224	microRNA 1224	HGNC:33923	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:33923	RNA, micro	Approved
gene	MIR1225	microRNA 1225	HGNC:33931	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:33931	RNA, micro	Approved
gene	MIR1226	microRNA 1226	HGNC:33922	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:33922	RNA, micro	Approved
gene	MIR1227	microRNA 1227	HGNC:33932	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:33932	RNA, micro	Approved
gene	MIR1228	microRNA 1228	HGNC:33928	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:33928	RNA, micro	Approved
gene	MIR1229	microRNA 1229	HGNC:33924	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:33924	RNA, micro	Approved
gene	MIR1231	microRNA 1231	HGNC:33921	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:33921	RNA, micro	Approved
gene	MIR1233-1	microRNA 1233-1	HGNC:33929	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:33929	RNA, micro	Approved
gene	MIR1233-2	microRNA 1233-2	HGNC:38277	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:38277	RNA, micro	Approved
gene	MIR1234	microRNA 1234	HGNC:33926	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:33926	RNA, micro	Approved
gene	MIR1236	microRNA 1236	HGNC:33925	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:33925	RNA, micro	Approved
gene	MIR1237	microRNA 1237	HGNC:33927	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:33927	RNA, micro	Approved
gene	MIR1238	microRNA 1238	HGNC:33933	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:33933	RNA, micro	Approved
gene	MIR1243	microRNA 1243	HGNC:35304	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:35304	RNA, micro	Approved
gene	MIR1244-1	microRNA 1244-1	HGNC:35310	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:35310	RNA, micro	Approved
gene	MIR1244-2	microRNA 1244-2	HGNC:38321	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:38321	RNA, micro	Approved
gene	MIR1244-3	microRNA 1244-3	HGNC:38390	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:38390	RNA, micro	Approved
gene	MIR1244-4	microRNA 1244-4	HGNC:50831	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:50831	RNA, micro	Approved
gene	MIR1245A	microRNA 1245a	HGNC:35311	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:35311	RNA, micro	Approved
gene	MIR1245B	microRNA 1245b	HGNC:41794	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41794	RNA, micro	Approved
gene	MIR1246	microRNA 1246	HGNC:35312	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:35312	RNA, micro	Approved
gene	MIR1247	microRNA 1247	HGNC:35313	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:35313	RNA, micro	Approved
gene	MIR1248	microRNA 1248	HGNC:35314	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:35314	RNA, micro	Approved
gene	MIR1249	microRNA 1249	HGNC:35315	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:35315	RNA, micro	Approved
gene	MIR1250	microRNA 1250	HGNC:35316	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:35316	RNA, micro	Approved
gene	MIR1251	microRNA 1251	HGNC:35317	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:35317	RNA, micro	Approved
gene	MIR1252	microRNA 1252	HGNC:35365	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:35365	RNA, micro	Approved
gene	MIR1253	microRNA 1253	HGNC:35318	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:35318	RNA, micro	Approved
gene	MIR1254-1	microRNA 1254-1	HGNC:35319	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:35319	RNA, micro	Entry Withdrawn
gene	MIR1254-2	microRNA 1254-2	HGNC:41770	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41770	RNA, micro	Entry Withdrawn
gene	MIR1255A	microRNA 1255a	HGNC:35320	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:35320	RNA, micro	Approved
gene	MIR1255B1	microRNA 1255b-1	HGNC:35366	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:35366	RNA, micro	Approved
gene	MIR1255B2	microRNA 1255b-2	HGNC:35367	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:35367	RNA, micro	Approved
gene	MIR1256	microRNA 1256	HGNC:35321	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:35321	RNA, micro	Approved
gene	MIR1257	microRNA 1257	HGNC:35322	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:35322	RNA, micro	Approved
gene	MIR1258	microRNA 1258	HGNC:35323	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:35323	RNA, micro	Approved
gene	MIR1260A	microRNA 1260a	HGNC:35325	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:35325	RNA, micro	Approved
gene	MIR1260B	microRNA 1260b	HGNC:38258	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:38258	RNA, micro	Approved
gene	MIR1261	microRNA 1261	HGNC:35327	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:35327	RNA, micro	Approved
gene	MIR1262	microRNA 1262	HGNC:35328	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:35328	RNA, micro	Approved
gene	MIR1263	microRNA 1263	HGNC:35329	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:35329	RNA, micro	Approved
gene	MIR1264	microRNA 1264	HGNC:35246	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:35246	RNA, micro	Approved
gene	MIR1265	microRNA 1265	HGNC:35332	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:35332	RNA, micro	Approved
gene	MIR1266	microRNA 1266	HGNC:35334	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:35334	RNA, micro	Approved
gene	MIR1267	microRNA 1267	HGNC:35335	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:35335	RNA, micro	Approved
gene	MIR1268A	microRNA 1268a	HGNC:35336	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:35336	RNA, micro	Approved
gene	MIR1268B	microRNA 1268b	HGNC:41581	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41581	RNA, micro	Approved
gene	MIR1269A	microRNA 1269a	HGNC:35337	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:35337	RNA, micro	Approved
gene	MIR1269B	microRNA 1269b	HGNC:41787	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41787	RNA, micro	Approved
gene	MIR1270	microRNA 1270	HGNC:35338	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:35338	RNA, micro	Approved
gene	MIR1271	microRNA 1271	HGNC:35252	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:35252	RNA, micro	Approved
gene	MIR1272	microRNA 1272	HGNC:35339	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:35339	RNA, micro	Approved
gene	MIR1273A	microRNA 1273a	HGNC:35340	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:35340	RNA, micro	Entry Withdrawn
gene	MIR1273C	microRNA 1273c	HGNC:38173	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:38173	RNA, micro	Approved
gene	MIR1273D	microRNA 1273d	HGNC:38375	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:38375	RNA, micro	Entry Withdrawn
gene	MIR1273E	microRNA 1273e	HGNC:50833	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:50833	RNA, micro	Entry Withdrawn
gene	MIR1273F	microRNA 1273f	HGNC:41733	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41733	RNA, micro	Entry Withdrawn
gene	MIR1273G	microRNA 1273g	HGNC:41684	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41684	RNA, micro	Entry Withdrawn
gene	MIR1273H	microRNA 1273h	HGNC:49973	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:49973	RNA, micro	Approved
gene	MIR1274A	microRNA 1274a	HGNC:35341	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:35341	RNA, micro	Entry Withdrawn
gene	MIR1274B	microRNA 1274b	HGNC:35358	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:35358	RNA, micro	Entry Withdrawn
gene	MIR1275	microRNA 1275	HGNC:35346	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:35346	RNA, micro	Approved
gene	MIR1276	microRNA 1276	HGNC:35347	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:35347	RNA, micro	Approved
gene	MIR1277	microRNA 1277	HGNC:35350	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:35350	RNA, micro	Approved
gene	MIR1278	microRNA 1278	HGNC:35356	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:35356	RNA, micro	Approved
gene	MIR1279	microRNA 1279	HGNC:35357	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:35357	RNA, micro	Approved
gene	MIR1280	microRNA 1280	HGNC:35368	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:35368	RNA, micro	Entry Withdrawn
gene	MIR1281	microRNA 1281	HGNC:35359	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:35359	RNA, micro	Approved
gene	MIR1282	microRNA 1282	HGNC:35360	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:35360	RNA, micro	Approved
gene	MIR1283-1	microRNA 1283-1	HGNC:35255	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:35255	RNA, micro	Approved
gene	MIR1283-2	microRNA 1283-2	HGNC:35361	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:35361	RNA, micro	Approved
gene	MIR1284	microRNA 1284	HGNC:35362	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:35362	RNA, micro	Approved
gene	MIR1285-1	microRNA 1285-1	HGNC:35277	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:35277	RNA, micro	Approved
gene	MIR1285-2	microRNA 1285-2	HGNC:35278	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:35278	RNA, micro	Approved
gene	MIR1286	microRNA 1286	HGNC:35279	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:35279	RNA, micro	Approved
gene	MIR1287	microRNA 1287	HGNC:35280	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:35280	RNA, micro	Approved
gene	MIR1288	microRNA 1288	HGNC:35363	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:35363	RNA, micro	Approved
gene	MIR1289-1	microRNA 1289-1	HGNC:35281	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:35281	RNA, micro	Approved
gene	MIR1289-2	microRNA 1289-2	HGNC:35282	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:35282	RNA, micro	Approved
gene	MIR1290	microRNA 1290	HGNC:35283	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:35283	RNA, micro	Approved
gene	MIR1291	microRNA 1291	HGNC:35284	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:35284	RNA, micro	Approved
gene	MIR1292	microRNA 1292	HGNC:35364	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:35364	RNA, micro	Approved
gene	MIR1293	microRNA 1293	HGNC:35286	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:35286	RNA, micro	Approved
gene	MIR1294	microRNA 1294	HGNC:35287	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:35287	RNA, micro	Approved
gene	MIR1295A	microRNA 1295a	HGNC:35288	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:35288	RNA, micro	Approved
gene	MIR1295B	microRNA 1295b	HGNC:43524	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:43524	RNA, micro	Approved
gene	MIR1296	microRNA 1296	HGNC:35249	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:35249	RNA, micro	Approved
gene	MIR1297	microRNA 1297	HGNC:35289	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:35289	RNA, micro	Approved
gene	MIR1298	microRNA 1298	HGNC:35258	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:35258	RNA, micro	Approved
gene	MIR1299	microRNA 1299	HGNC:35290	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:35290	RNA, micro	Approved
gene	MIR1300	microRNA 1300	HGNC:35291	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:35291	RNA, micro	Entry Withdrawn
gene	MIR1301	microRNA 1301	HGNC:35253	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:35253	RNA, micro	Approved
gene	MIR1302-1	microRNA 1302-1	HGNC:35293	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:35293	RNA, micro	Approved
gene	MIR1302-2	microRNA 1302-2	HGNC:35294	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:35294	RNA, micro	Approved
gene	MIR1302-3	microRNA 1302-3	HGNC:35295	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:35295	RNA, micro	Approved
gene	MIR1302-4	microRNA 1302-4	HGNC:35296	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:35296	RNA, micro	Approved
gene	MIR1302-5	microRNA 1302-5	HGNC:35297	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:35297	RNA, micro	Approved
gene	MIR1302-6	microRNA 1302-6	HGNC:35298	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:35298	RNA, micro	Approved
gene	MIR1302-7	microRNA 1302-7	HGNC:35299	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:35299	RNA, micro	Approved
gene	MIR1302-8	microRNA 1302-8	HGNC:35300	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:35300	RNA, micro	Approved
gene	MIR1302-9	microRNA 1302-9	HGNC:38218	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:38218	RNA, micro	Approved
gene	MIR1302-10	microRNA 1302-10	HGNC:38233	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:38233	RNA, micro	Approved
gene	MIR1302-11	microRNA 1302-11	HGNC:38246	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:38246	RNA, micro	Approved
gene	MIR1303	microRNA 1303	HGNC:35301	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:35301	RNA, micro	Approved
gene	MIR1304	microRNA 1304	HGNC:35302	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:35302	RNA, micro	Approved
gene	MIR1305	microRNA 1305	HGNC:35303	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:35303	RNA, micro	Approved
gene	MIR1306	microRNA 1306	HGNC:35371	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:35371	RNA, micro	Approved
gene	MIR1307	microRNA 1307	HGNC:35372	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:35372	RNA, micro	Approved
gene	MIR1308	microRNA 1308	HGNC:35369	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:35369	RNA, micro	Entry Withdrawn
gene	MIR1321	microRNA 1321	HGNC:35373	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:35373	RNA, micro	Approved
gene	MIR1322	microRNA 1322	HGNC:35374	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:35374	RNA, micro	Approved
gene	MIR1323	microRNA 1323	HGNC:35251	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:35251	RNA, micro	Approved
gene	MIR1324	microRNA 1324	HGNC:35377	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:35377	RNA, micro	Approved
gene	MIR1343	microRNA 1343	HGNC:41902	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41902	RNA, micro	Approved
gene	MIR1468	microRNA 1468	HGNC:35250	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:35250	RNA, micro	Approved
gene	MIR1469	microRNA 1469	HGNC:35378	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:35378	RNA, micro	Approved
gene	MIR1470	microRNA 1470	HGNC:35379	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:35379	RNA, micro	Approved
gene	MIR1471	microRNA 1471	HGNC:35380	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:35380	RNA, micro	Approved
gene	MIR1537	microRNA 1537	HGNC:35381	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:35381	RNA, micro	Approved
gene	MIR1538	microRNA 1538	HGNC:35382	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:35382	RNA, micro	Approved
gene	MIR1539	microRNA 1539	HGNC:35383	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:35383	RNA, micro	Approved
gene	MIR1587	microRNA 1587	HGNC:41596	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41596	RNA, micro	Approved
gene	MIR1825	microRNA 1825	HGNC:35389	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:35389	RNA, micro	Approved
gene	MIR1826	microRNA 1826	HGNC:35390	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:35390	RNA, micro	Entry Withdrawn
gene	MIR1827	microRNA 1827	HGNC:35391	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:35391	RNA, micro	Approved
gene	MIR1843	microRNA 1843	HGNC:54161	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:54161	RNA, micro	Approved
gene	MIR1908	microRNA 1908	HGNC:35392	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:35392	RNA, micro	Approved
gene	MIR1909	microRNA 1909	HGNC:35393	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:35393	RNA, micro	Approved
gene	MIR1910	microRNA 1910	HGNC:35394	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:35394	RNA, micro	Approved
gene	MIR1911	microRNA 1911	HGNC:35395	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:35395	RNA, micro	Approved
gene	MIR1912	microRNA 1912	HGNC:35396	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:35396	RNA, micro	Approved
gene	MIR1913	microRNA 1913	HGNC:35397	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:35397	RNA, micro	Approved
gene	MIR1914	microRNA 1914	HGNC:35398	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:35398	RNA, micro	Approved
gene	MIR1915	microRNA 1915	HGNC:35399	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:35399	RNA, micro	Approved
gene	MIR1972-1	microRNA 1972-1	HGNC:37060	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:37060	RNA, micro	Approved
gene	MIR1972-2	microRNA 1972-2	HGNC:38252	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:38252	RNA, micro	Approved
gene	MIR1973	microRNA 1973	HGNC:37061	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:37061	RNA, micro	Approved
gene	MIR1974	microRNA 1974	HGNC:37062	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:37062	RNA, micro	Entry Withdrawn
gene	MIR1975	microRNA 1975	HGNC:37063	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:37063	RNA, micro	Entry Withdrawn
gene	MIR1976	microRNA 1976	HGNC:37064	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:37064	RNA, micro	Approved
gene	MIR1977	microRNA 1977	HGNC:37065	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:37065	RNA, micro	Entry Withdrawn
gene	MIR1978	microRNA 1978	HGNC:37066	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:37066	RNA, micro	Entry Withdrawn
gene	MIR1979	microRNA 1979	HGNC:37067	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:37067	RNA, micro	Entry Withdrawn
gene	MIR2052	microRNA 2052	HGNC:37068	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:37068	RNA, micro	Approved
gene	MIR2053	microRNA 2053	HGNC:37069	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:37069	RNA, micro	Approved
gene	MIR2054	microRNA 2054	HGNC:37070	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:37070	RNA, micro	Approved
gene	MIR2110	microRNA 2110	HGNC:37071	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:37071	RNA, micro	Approved
gene	MIR2113	microRNA 2113	HGNC:37058	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:37058	RNA, micro	Approved
gene	MIR2114	microRNA 2114	HGNC:37308	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:37308	RNA, micro	Approved
gene	MIR2115	microRNA 2115	HGNC:37309	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:37309	RNA, micro	Approved
gene	MIR2116	microRNA 2116	HGNC:37310	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:37310	RNA, micro	Approved
gene	MIR2117	microRNA 2117	HGNC:37311	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:37311	RNA, micro	Approved
gene	MIR2276	microRNA 2276	HGNC:37313	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:37313	RNA, micro	Approved
